term,freq,idf,logidf
p896,1,834.0,6.72623340236
teotihuacán,1,834.0,6.72623340236
anglophone,3,278.0,5.62762111369
اسلامی,1,834.0,6.72623340236
consociational,1,834.0,6.72623340236
guiding,1,834.0,6.72623340236
extruded,1,834.0,6.72623340236
3c42,1,834.0,6.72623340236
barracks,1,834.0,6.72623340236
venus,4,208.5,5.33993904124
muscovy,1,834.0,6.72623340236
fairfax,1,834.0,6.72623340236
petersburg,3,278.0,5.62762111369
baath,1,834.0,6.72623340236
enjoy,1,834.0,6.72623340236
farmed,3,278.0,5.62762111369
bicycle,1,834.0,6.72623340236
robie,1,834.0,6.72623340236
disciplines,5,166.8,5.11679548992
மரப,1,834.0,6.72623340236
golda,1,834.0,6.72623340236
dispassionate,1,834.0,6.72623340236
performin,1,834.0,6.72623340236
estimates,23,36.2608695652,3.59073918643
direct,20,41.7,3.7305011288
landmark,6,139.0,4.93447393313
analyst,1,834.0,6.72623340236
spelt,1,834.0,6.72623340236
street,12,69.5,4.24132675257
lines,18,46.3333333333,3.83586164446
infiltration,1,834.0,6.72623340236
dunnigan,1,834.0,6.72623340236
estimated,56,14.8928571429,2.70088171162
expressive,2,417.0,6.0330862218
naia,1,834.0,6.72623340236
shining,2,417.0,6.0330862218
blue,11,75.8181818182,4.32833812956
christ,8,104.25,4.64679186068
organisms,12,69.5,4.24132675257
parkland,1,834.0,6.72623340236
catechins,1,834.0,6.72623340236
cristóvão,1,834.0,6.72623340236
distributive,1,834.0,6.72623340236
selected,5,166.8,5.11679548992
lancashire,2,417.0,6.0330862218
adelphos,1,834.0,6.72623340236
poison,2,417.0,6.0330862218
reasoning,6,139.0,4.93447393313
eco,1,834.0,6.72623340236
entheogen,1,834.0,6.72623340236
oaths,1,834.0,6.72623340236
nascere,1,834.0,6.72623340236
conduct,6,139.0,4.93447393313
underneath,1,834.0,6.72623340236
supplies,2,417.0,6.0330862218
revolved,1,834.0,6.72623340236
seeks,2,417.0,6.0330862218
teachers,1,834.0,6.72623340236
ἄνθρωπος,1,834.0,6.72623340236
antiochus,1,834.0,6.72623340236
kicked,1,834.0,6.72623340236
shattered,1,834.0,6.72623340236
interplanetary,2,417.0,6.0330862218
ramps,1,834.0,6.72623340236
diagonal,1,834.0,6.72623340236
schwarzschild,1,834.0,6.72623340236
beck,2,417.0,6.0330862218
flores,1,834.0,6.72623340236
281652,1,834.0,6.72623340236
rampart,1,834.0,6.72623340236
represented,14,59.5714285714,4.08717607274
path,5,166.8,5.11679548992
shortness,3,278.0,5.62762111369
establishment,15,55.6,4.01818320126
communicates,1,834.0,6.72623340236
growing,35,23.8285714286,3.17088534087
acceptor,1,834.0,6.72623340236
ganon,1,834.0,6.72623340236
821,1,834.0,6.72623340236
rumelia,1,834.0,6.72623340236
generals,1,834.0,6.72623340236
hunting,6,139.0,4.93447393313
2040,1,834.0,6.72623340236
undp,1,834.0,6.72623340236
stevie,1,834.0,6.72623340236
35th,3,278.0,5.62762111369
leaves,5,166.8,5.11679548992
changed,24,34.75,3.54817957201
iliad,3,278.0,5.62762111369
ecu,1,834.0,6.72623340236
mantis,1,834.0,6.72623340236
richardson,1,834.0,6.72623340236
museums,9,92.6666666667,4.52900882502
wdr,1,834.0,6.72623340236
ancestry,9,92.6666666667,4.52900882502
tamburlaine,1,834.0,6.72623340236
abolition,4,208.5,5.33993904124
platforms,1,834.0,6.72623340236
napoletana,1,834.0,6.72623340236
mistake,1,834.0,6.72623340236
spacetime,2,417.0,6.0330862218
punishment,2,417.0,6.0330862218
figen,1,834.0,6.72623340236
000mm,1,834.0,6.72623340236
habitation,3,278.0,5.62762111369
offs,2,417.0,6.0330862218
protopunk,1,834.0,6.72623340236
thermal,3,278.0,5.62762111369
overlying,1,834.0,6.72623340236
advisor,2,417.0,6.0330862218
visibly,1,834.0,6.72623340236
julia,1,834.0,6.72623340236
erected,1,834.0,6.72623340236
sorrows,1,834.0,6.72623340236
visible,12,69.5,4.24132675257
hole,4,208.5,5.33993904124
actions,8,104.25,4.64679186068
des,6,139.0,4.93447393313
clichés,1,834.0,6.72623340236
ebony,1,834.0,6.72623340236
preeminent,1,834.0,6.72623340236
madrid,3,278.0,5.62762111369
assyrians,1,834.0,6.72623340236
ivlivs,2,417.0,6.0330862218
would,46,18.1304347826,2.89759200587
prophets,2,417.0,6.0330862218
hospital,7,119.142857143,4.7803232533
behind,18,46.3333333333,3.83586164446
hanoi,1,834.0,6.72623340236
princess,5,166.8,5.11679548992
distributing,1,834.0,6.72623340236
turquois,1,834.0,6.72623340236
noting,2,417.0,6.0330862218
m1,1,834.0,6.72623340236
harland,2,417.0,6.0330862218
raids,2,417.0,6.0330862218
ccc,1,834.0,6.72623340236
moesia,1,834.0,6.72623340236
25th,3,278.0,5.62762111369
excommunicated,2,417.0,6.0330862218
torrens,1,834.0,6.72623340236
calusa,1,834.0,6.72623340236
mystical,1,834.0,6.72623340236
megalopolis,1,834.0,6.72623340236
dumped,1,834.0,6.72623340236
nordschleswig,1,834.0,6.72623340236
robbins,2,417.0,6.0330862218
pancreatic,1,834.0,6.72623340236
muse,1,834.0,6.72623340236
thalys,1,834.0,6.72623340236
hauer,1,834.0,6.72623340236
phone,1,834.0,6.72623340236
hofmann,1,834.0,6.72623340236
boomer,1,834.0,6.72623340236
excellent,1,834.0,6.72623340236
provide,13,64.1538461538,4.1612840449
organic,10,83.4,4.42364830936
pouch,1,834.0,6.72623340236
nontheism,1,834.0,6.72623340236
tonsillitis,1,834.0,6.72623340236
me,5,166.8,5.11679548992
saybrook,1,834.0,6.72623340236
ma,5,166.8,5.11679548992
scaffolding,1,834.0,6.72623340236
mm,3,278.0,5.62762111369
07,4,208.5,5.33993904124
mo,2,417.0,6.0330862218
mi,27,30.8888888889,3.43039653635
entertained,1,834.0,6.72623340236
coinages,1,834.0,6.72623340236
mu,1,834.0,6.72623340236
anglerfish,1,834.0,6.72623340236
dizzy,1,834.0,6.72623340236
tetrapod,2,417.0,6.0330862218
ms,2,417.0,6.0330862218
mr,2,417.0,6.0330862218
entertainer,1,834.0,6.72623340236
ernest,2,417.0,6.0330862218
my,7,119.142857143,4.7803232533
latitudes,2,417.0,6.0330862218
fortress,4,208.5,5.33993904124
shook,1,834.0,6.72623340236
decorative,2,417.0,6.0330862218
inscription,1,834.0,6.72623340236
hexagon,1,834.0,6.72623340236
bandleader,1,834.0,6.72623340236
unilateral,1,834.0,6.72623340236
estate,3,278.0,5.62762111369
florida,14,59.5714285714,4.08717607274
distributions,1,834.0,6.72623340236
preserving,1,834.0,6.72623340236
gordy,1,834.0,6.72623340236
discovery,22,37.9090909091,3.635190949
generically,2,417.0,6.0330862218
sick,2,417.0,6.0330862218
motivated,4,208.5,5.33993904124
comparative,2,417.0,6.0330862218
orion,1,834.0,6.72623340236
overheard,2,417.0,6.0330862218
ryukyu,1,834.0,6.72623340236
hexagone,1,834.0,6.72623340236
times,83,10.0481927711,2.30739279456
attract,4,208.5,5.33993904124
cuccurullo,1,834.0,6.72623340236
sexually,1,834.0,6.72623340236
ceremony,2,417.0,6.0330862218
ones,6,139.0,4.93447393313
motivic,1,834.0,6.72623340236
end,64,13.03125,2.567350319
keen,3,278.0,5.62762111369
elbert,1,834.0,6.72623340236
sitting,2,417.0,6.0330862218
vagrant,1,834.0,6.72623340236
arachnids,1,834.0,6.72623340236
nibelungen,1,834.0,6.72623340236
astronomers,9,92.6666666667,4.52900882502
lesions,1,834.0,6.72623340236
writers,11,75.8181818182,4.32833812956
empereur,1,834.0,6.72623340236
m³,1,834.0,6.72623340236
iconoclastic,2,417.0,6.0330862218
toxic,1,834.0,6.72623340236
gate,1,834.0,6.72623340236
widespread,21,39.7142857143,3.68171096464
ancestor,6,139.0,4.93447393313
badly,1,834.0,6.72623340236
description,6,139.0,4.93447393313
mouths,1,834.0,6.72623340236
ambassadors,1,834.0,6.72623340236
arthritis,1,834.0,6.72623340236
delicacy,2,417.0,6.0330862218
confirmed,9,92.6666666667,4.52900882502
kavanagh,1,834.0,6.72623340236
lot,1,834.0,6.72623340236
trisected,1,834.0,6.72623340236
coronarium,1,834.0,6.72623340236
cement,1,834.0,6.72623340236
salsa,1,834.0,6.72623340236
mesa,2,417.0,6.0330862218
arthritic,1,834.0,6.72623340236
parallel,5,166.8,5.11679548992
descent,7,119.142857143,4.7803232533
stronghold,2,417.0,6.0330862218
onalaska,1,834.0,6.72623340236
systematization,1,834.0,6.72623340236
merkits,1,834.0,6.72623340236
kingdomas,1,834.0,6.72623340236
kalikata,1,834.0,6.72623340236
austin,3,278.0,5.62762111369
misplaced,1,834.0,6.72623340236
acknowledged,5,166.8,5.11679548992
hypotheses,2,417.0,6.0330862218
patent,3,278.0,5.62762111369
complexity,2,417.0,6.0330862218
used,139,6.0,1.79175946923
jungle,3,278.0,5.62762111369
incorpor,1,834.0,6.72623340236
enter,4,208.5,5.33993904124
vapor,3,278.0,5.62762111369
archaeology,3,278.0,5.62762111369
colonization,4,208.5,5.33993904124
amir,1,834.0,6.72623340236
friars,1,834.0,6.72623340236
lords,2,417.0,6.0330862218
interpretation,6,139.0,4.93447393313
historye,1,834.0,6.72623340236
fyromun,1,834.0,6.72623340236
elliptical,1,834.0,6.72623340236
gct,1,834.0,6.72623340236
nouvelle,1,834.0,6.72623340236
arrayed,1,834.0,6.72623340236
okhotsk,1,834.0,6.72623340236
jerry,1,834.0,6.72623340236
nolte,1,834.0,6.72623340236
london,38,21.9473684211,3.08864724263
carnac,1,834.0,6.72623340236
oakland,1,834.0,6.72623340236
reformers,1,834.0,6.72623340236
introduced,14,59.5714285714,4.08717607274
encroaching,1,834.0,6.72623340236
digest,2,417.0,6.0330862218
entrances,1,834.0,6.72623340236
mecw,1,834.0,6.72623340236
destroyer,1,834.0,6.72623340236
borneo,2,417.0,6.0330862218
baile,1,834.0,6.72623340236
stingrays,1,834.0,6.72623340236
tidal,1,834.0,6.72623340236
polities,1,834.0,6.72623340236
imm,1,834.0,6.72623340236
lencas,1,834.0,6.72623340236
mongolia,6,139.0,4.93447393313
bolesław,1,834.0,6.72623340236
destroyed,7,119.142857143,4.7803232533
tramp,1,834.0,6.72623340236
1373,1,834.0,6.72623340236
404,2,417.0,6.0330862218
403,4,208.5,5.33993904124
condition,8,104.25,4.64679186068
1377,1,834.0,6.72623340236
400,19,43.8947368421,3.78179442319
diplodocus,1,834.0,6.72623340236
serhii,1,834.0,6.72623340236
sophocles,2,417.0,6.0330862218
409,2,417.0,6.0330862218
eugene,2,417.0,6.0330862218
absolutism,1,834.0,6.72623340236
timesonline,1,834.0,6.72623340236
internationa,1,834.0,6.72623340236
tourist,10,83.4,4.42364830936
pueblo,3,278.0,5.62762111369
prevented,3,278.0,5.62762111369
bouts,1,834.0,6.72623340236
aesthetically,2,417.0,6.0330862218
deformities,1,834.0,6.72623340236
sheboygan,1,834.0,6.72623340236
publicizing,1,834.0,6.72623340236
philosophía,1,834.0,6.72623340236
plates,4,208.5,5.33993904124
archers,1,834.0,6.72623340236
tagmata,1,834.0,6.72623340236
methylation,1,834.0,6.72623340236
tourism,14,59.5714285714,4.08717607274
cathars,1,834.0,6.72623340236
victori,1,834.0,6.72623340236
bosnia,4,208.5,5.33993904124
thelema,1,834.0,6.72623340236
pescadores,2,417.0,6.0330862218
partitions,1,834.0,6.72623340236
mothers,1,834.0,6.72623340236
leitmotifs,1,834.0,6.72623340236
chuck,1,834.0,6.72623340236
detroit,5,166.8,5.11679548992
choir,2,417.0,6.0330862218
joannes,1,834.0,6.72623340236
filling,3,278.0,5.62762111369
holcombe,1,834.0,6.72623340236
newport,2,417.0,6.0330862218
victory,17,49.0588235294,3.8930200583
each,62,13.4516129032,2.59909901731
appalachians,1,834.0,6.72623340236
excavations,1,834.0,6.72623340236
inventors,1,834.0,6.72623340236
industrialization,4,208.5,5.33993904124
hirohito,1,834.0,6.72623340236
lasting,6,139.0,4.93447393313
hank,2,417.0,6.0330862218
signing,2,417.0,6.0330862218
hanger,1,834.0,6.72623340236
milwaukee,2,417.0,6.0330862218
charlot,1,834.0,6.72623340236
ontarí,1,834.0,6.72623340236
contrapuntal,2,417.0,6.0330862218
diana,1,834.0,6.72623340236
cloths,1,834.0,6.72623340236
delfacts,1,834.0,6.72623340236
genocidal,1,834.0,6.72623340236
january,83,10.0481927711,2.30739279456
keeleyreview,1,834.0,6.72623340236
sears,1,834.0,6.72623340236
practising,1,834.0,6.72623340236
filamentous,1,834.0,6.72623340236
combining,3,278.0,5.62762111369
idyl,1,834.0,6.72623340236
ghosts,1,834.0,6.72623340236
unexplained,1,834.0,6.72623340236
lebensraum,1,834.0,6.72623340236
saturday,5,166.8,5.11679548992
trainset,1,834.0,6.72623340236
nonexistence,1,834.0,6.72623340236
sindebele,1,834.0,6.72623340236
declaration,6,139.0,4.93447393313
الفصحى,1,834.0,6.72623340236
goi,1,834.0,6.72623340236
prewar,1,834.0,6.72623340236
ćurovac,1,834.0,6.72623340236
hellenistic,6,139.0,4.93447393313
akron,1,834.0,6.72623340236
kuwait,4,208.5,5.33993904124
goa,2,417.0,6.0330862218
sand,2,417.0,6.0330862218
vardar,1,834.0,6.72623340236
bactrian,1,834.0,6.72623340236
collaborated,1,834.0,6.72623340236
theodore,2,417.0,6.0330862218
vardan,1,834.0,6.72623340236
millennium,14,59.5714285714,4.08717607274
seafaring,1,834.0,6.72623340236
unspectacular,1,834.0,6.72623340236
paulus,1,834.0,6.72623340236
got,3,278.0,5.62762111369
newly,8,104.25,4.64679186068
gov,12,69.5,4.24132675257
creole,2,417.0,6.0330862218
independence,61,13.6721311475,2.61535953819
saudi,7,119.142857143,4.7803232533
propositions,1,834.0,6.72623340236
scopes,1,834.0,6.72623340236
goulart,1,834.0,6.72623340236
crassus,1,834.0,6.72623340236
ㄊㄞˊ,1,834.0,6.72623340236
mi6,1,834.0,6.72623340236
relics,1,834.0,6.72623340236
iijapanese,1,834.0,6.72623340236
eternal,5,166.8,5.11679548992
free,43,19.3953488372,2.96503328667
fred,2,417.0,6.0330862218
φιλοσοφία,1,834.0,6.72623340236
masterpiece,1,834.0,6.72623340236
saalfeld,1,834.0,6.72623340236
counterparts,2,417.0,6.0330862218
angus,1,834.0,6.72623340236
wanted,5,166.8,5.11679548992
photography,1,834.0,6.72623340236
confessionalism,1,834.0,6.72623340236
pubs,3,278.0,5.62762111369
ethnology,1,834.0,6.72623340236
anthropomorphic,2,417.0,6.0330862218
mello,1,834.0,6.72623340236
norwegian,6,139.0,4.93447393313
argument,1,834.0,6.72623340236
lampreys,1,834.0,6.72623340236
seludong,1,834.0,6.72623340236
tucuchi,1,834.0,6.72623340236
syndication,1,834.0,6.72623340236
habitations,1,834.0,6.72623340236
filter,1,834.0,6.72623340236
shakur,1,834.0,6.72623340236
morbus,1,834.0,6.72623340236
soda,1,834.0,6.72623340236
devalued,1,834.0,6.72623340236
spdc,1,834.0,6.72623340236
cooperating,1,834.0,6.72623340236
gloucester,1,834.0,6.72623340236
inspectors,1,834.0,6.72623340236
rand,2,417.0,6.0330862218
rang,1,834.0,6.72623340236
already,10,83.4,4.42364830936
researcher,2,417.0,6.0330862218
nhl,2,417.0,6.0330862218
puck,1,834.0,6.72623340236
primary,28,29.7857142857,3.39402889218
rank,12,69.5,4.24132675257
hearing,4,208.5,5.33993904124
fantasy,7,119.142857143,4.7803232533
philosophical,11,75.8181818182,4.32833812956
relations,14,59.5714285714,4.08717607274
accord,3,278.0,5.62762111369
hicp,1,834.0,6.72623340236
tra,1,834.0,6.72623340236
20spoken,1,834.0,6.72623340236
info_en,1,834.0,6.72623340236
excommunication,1,834.0,6.72623340236
portable,1,834.0,6.72623340236
mercury,2,417.0,6.0330862218
1502,1,834.0,6.72623340236
navigator,2,417.0,6.0330862218
revival,6,139.0,4.93447393313
forgery,1,834.0,6.72623340236
guinness,4,208.5,5.33993904124
top,32,26.0625,3.26049749956
attack,11,75.8181818182,4.32833812956
peacefully,1,834.0,6.72623340236
heights,3,278.0,5.62762111369
655,1,834.0,6.72623340236
ballistic,2,417.0,6.0330862218
too,7,119.142857143,4.7803232533
tol,1,834.0,6.72623340236
wildly,1,834.0,6.72623340236
lībya,1,834.0,6.72623340236
percentage,4,208.5,5.33993904124
toa,1,834.0,6.72623340236
acidified,1,834.0,6.72623340236
tod,1,834.0,6.72623340236
perth,1,834.0,6.72623340236
centred,5,166.8,5.11679548992
paso,1,834.0,6.72623340236
zionist,1,834.0,6.72623340236
bieńkowska,1,834.0,6.72623340236
centered,14,59.5714285714,4.08717607274
tool,3,278.0,5.62762111369
651,1,834.0,6.72623340236
esoteric,3,278.0,5.62762111369
took,40,20.85,3.03735394824
infinitive,1,834.0,6.72623340236
volcanically,1,834.0,6.72623340236
extended,13,64.1538461538,4.1612840449
western,112,7.44642857143,2.00773453106
nh3,1,834.0,6.72623340236
collectives,1,834.0,6.72623340236
championshipjochen,1,834.0,6.72623340236
postcards,1,834.0,6.72623340236
abandoning,1,834.0,6.72623340236
brushed,1,834.0,6.72623340236
philosophiæ,1,834.0,6.72623340236
piazza,1,834.0,6.72623340236
dickson,1,834.0,6.72623340236
pyramidal,1,834.0,6.72623340236
tryggr,1,834.0,6.72623340236
scenario,1,834.0,6.72623340236
roles,10,83.4,4.42364830936
coronation,1,834.0,6.72623340236
communalism,1,834.0,6.72623340236
1978,13,64.1538461538,4.1612840449
leste,3,278.0,5.62762111369
açúcar,1,834.0,6.72623340236
final,14,59.5714285714,4.08717607274
1977,16,52.125,3.95364468012
precocious,1,834.0,6.72623340236
classes,3,278.0,5.62762111369
expo,1,834.0,6.72623340236
boil,1,834.0,6.72623340236
administrated,1,834.0,6.72623340236
sta,1,834.0,6.72623340236
prone,5,166.8,5.11679548992
stefanie,1,834.0,6.72623340236
forceful,2,417.0,6.0330862218
masson,1,834.0,6.72623340236
screenplay,3,278.0,5.62762111369
unhcr,2,417.0,6.0330862218
berkman,1,834.0,6.72623340236
fashion,5,166.8,5.11679548992
carolingian,2,417.0,6.0330862218
1973,12,69.5,4.24132675257
raj,4,208.5,5.33993904124
1972,8,104.25,4.64679186068
talking,1,834.0,6.72623340236
rau,1,834.0,6.72623340236
crocodilians,1,834.0,6.72623340236
1971,9,92.6666666667,4.52900882502
rap,1,834.0,6.72623340236
spingarn,1,834.0,6.72623340236
cousin,1,834.0,6.72623340236
1970,10,83.4,4.42364830936
raz,1,834.0,6.72623340236
botswana,2,417.0,6.0330862218
relatively,24,34.75,3.54817957201
founding,27,30.8888888889,3.43039653635
nipples,1,834.0,6.72623340236
expanses,1,834.0,6.72623340236
1968,9,92.6666666667,4.52900882502
1969,11,75.8181818182,4.32833812956
scriptures,3,278.0,5.62762111369
harper,2,417.0,6.0330862218
thoroughly,2,417.0,6.0330862218
1966,5,166.8,5.11679548992
trained,8,104.25,4.64679186068
1960,12,69.5,4.24132675257
snow,5,166.8,5.11679548992
1962,5,166.8,5.11679548992
situated,39,21.3846153846,3.06267175623
oriented,8,104.25,4.64679186068
passengersindian,1,834.0,6.72623340236
contact,20,41.7,3.7305011288
sweat,2,417.0,6.0330862218
educator,3,278.0,5.62762111369
extirpation,1,834.0,6.72623340236
cleft,1,834.0,6.72623340236
effectiveness,2,417.0,6.0330862218
geographers,2,417.0,6.0330862218
forbes,1,834.0,6.72623340236
coit,1,834.0,6.72623340236
dermal,1,834.0,6.72623340236
mammary,1,834.0,6.72623340236
franchises,3,278.0,5.62762111369
capitalization,1,834.0,6.72623340236
though,56,14.8928571429,2.70088171162
glands,2,417.0,6.0330862218
visionary,1,834.0,6.72623340236
rumble,1,834.0,6.72623340236
abc,3,278.0,5.62762111369
hargeisa,1,834.0,6.72623340236
commanding,2,417.0,6.0330862218
centering,1,834.0,6.72623340236
fagan,1,834.0,6.72623340236
coin,1,834.0,6.72623340236
unorthodox,1,834.0,6.72623340236
alabama,6,139.0,4.93447393313
explosives,1,834.0,6.72623340236
tryggð,1,834.0,6.72623340236
peers,3,278.0,5.62762111369
camps,1,834.0,6.72623340236
treats,2,417.0,6.0330862218
rogers,4,208.5,5.33993904124
flor,1,834.0,6.72623340236
prevails,1,834.0,6.72623340236
partition,7,119.142857143,4.7803232533
metal,5,166.8,5.11679548992
spencer,2,417.0,6.0330862218
curie,1,834.0,6.72623340236
yang,1,834.0,6.72623340236
vertebrates,5,166.8,5.11679548992
piankhy,1,834.0,6.72623340236
pineapple,1,834.0,6.72623340236
combinations,2,417.0,6.0330862218
lublin,1,834.0,6.72623340236
entertaining,2,417.0,6.0330862218
cholesterol,1,834.0,6.72623340236
attested,6,139.0,4.93447393313
section,19,43.8947368421,3.78179442319
agnes,1,834.0,6.72623340236
seceding,1,834.0,6.72623340236
columbian,3,278.0,5.62762111369
inspire,1,834.0,6.72623340236
pope,15,55.6,4.01818320126
saga,1,834.0,6.72623340236
mishandling,1,834.0,6.72623340236
vennewitz,1,834.0,6.72623340236
sage,3,278.0,5.62762111369
hamburg,3,278.0,5.62762111369
swaptions,1,834.0,6.72623340236
pops,2,417.0,6.0330862218
avestan,1,834.0,6.72623340236
colors,3,278.0,5.62762111369
radio,14,59.5714285714,4.08717607274
quba,1,834.0,6.72623340236
popu,1,834.0,6.72623340236
constituent,7,119.142857143,4.7803232533
substituting,1,834.0,6.72623340236
abo,1,834.0,6.72623340236
endowment,1,834.0,6.72623340236
kilkila,1,834.0,6.72623340236
mithun,1,834.0,6.72623340236
helfman,1,834.0,6.72623340236
reunification,4,208.5,5.33993904124
lilac,1,834.0,6.72623340236
clubman,1,834.0,6.72623340236
peasants,2,417.0,6.0330862218
morbidity,2,417.0,6.0330862218
delays,1,834.0,6.72623340236
symphonic,2,417.0,6.0330862218
pacification,1,834.0,6.72623340236
minnesota,6,139.0,4.93447393313
institution,12,69.5,4.24132675257
here,16,52.125,3.95364468012
authority,22,37.9090909091,3.635190949
supremacy,2,417.0,6.0330862218
541,3,278.0,5.62762111369
546,3,278.0,5.62762111369
547,1,834.0,6.72623340236
544,2,417.0,6.0330862218
gods,5,166.8,5.11679548992
lodge,1,834.0,6.72623340236
announce,1,834.0,6.72623340236
548,6,139.0,4.93447393313
549,2,417.0,6.0330862218
hardball,1,834.0,6.72623340236
oct,3,278.0,5.62762111369
cantautori,1,834.0,6.72623340236
hertzsprung,1,834.0,6.72623340236
continuity,3,278.0,5.62762111369
mixture,6,139.0,4.93447393313
мойсей,1,834.0,6.72623340236
asians,2,417.0,6.0330862218
geer,1,834.0,6.72623340236
hostility,1,834.0,6.72623340236
squeaking,1,834.0,6.72623340236
forelimbs,3,278.0,5.62762111369
fluid,5,166.8,5.11679548992
blinking,1,834.0,6.72623340236
criticized,5,166.8,5.11679548992
amazon,3,278.0,5.62762111369
andrae,1,834.0,6.72623340236
tuberculosis,3,278.0,5.62762111369
wedding,1,834.0,6.72623340236
report,14,59.5714285714,4.08717607274
transvaal,3,278.0,5.62762111369
haiti,5,166.8,5.11679548992
unmediated,1,834.0,6.72623340236
reinstall,1,834.0,6.72623340236
leamington,1,834.0,6.72623340236
holland,3,278.0,5.62762111369
shaking,1,834.0,6.72623340236
beads,1,834.0,6.72623340236
overbearing,1,834.0,6.72623340236
haydn,1,834.0,6.72623340236
činggis,1,834.0,6.72623340236
constantinusin,1,834.0,6.72623340236
frostenson,1,834.0,6.72623340236
scotia,5,166.8,5.11679548992
dips,1,834.0,6.72623340236
egoism,1,834.0,6.72623340236
twice,10,83.4,4.42364830936
interspersed,2,417.0,6.0330862218
rundfunk,1,834.0,6.72623340236
napoléon,1,834.0,6.72623340236
kauai,1,834.0,6.72623340236
isolation,6,139.0,4.93447393313
movement,45,18.5333333333,2.91957091259
automatic,1,834.0,6.72623340236
cable,5,166.8,5.11679548992
louise,4,208.5,5.33993904124
blackwell,7,119.142857143,4.7803232533
triggws,1,834.0,6.72623340236
meconi,1,834.0,6.72623340236
swept,1,834.0,6.72623340236
habit,1,834.0,6.72623340236
inhabitation,1,834.0,6.72623340236
generally,48,17.375,2.85503239145
sharpens,1,834.0,6.72623340236
doctrinal,1,834.0,6.72623340236
1960s,28,29.7857142857,3.39402889218
proclaims,1,834.0,6.72623340236
nun,1,834.0,6.72623340236
maharaja,1,834.0,6.72623340236
bed,1,834.0,6.72623340236
theatrical,1,834.0,6.72623340236
corrupt,1,834.0,6.72623340236
sporadic,2,417.0,6.0330862218
baburnama,1,834.0,6.72623340236
rarity,1,834.0,6.72623340236
hokkaidō,1,834.0,6.72623340236
bancomat,1,834.0,6.72623340236
afterward,2,417.0,6.0330862218
combustion,2,417.0,6.0330862218
capacity,6,139.0,4.93447393313
tensor,1,834.0,6.72623340236
mus,1,834.0,6.72623340236
propulsion,1,834.0,6.72623340236
ríos,1,834.0,6.72623340236
808,2,417.0,6.0330862218
grandmother,2,417.0,6.0330862218
mud,2,417.0,6.0330862218
catalogue,3,278.0,5.62762111369
antôni,1,834.0,6.72623340236
bîn,1,834.0,6.72623340236
368,5,166.8,5.11679548992
369,3,278.0,5.62762111369
366,1,834.0,6.72623340236
367,3,278.0,5.62762111369
364,5,166.8,5.11679548992
365,3,278.0,5.62762111369
362,1,834.0,6.72623340236
363,1,834.0,6.72623340236
360,8,104.25,4.64679186068
361,6,139.0,4.93447393313
sarawak,2,417.0,6.0330862218
cajun,1,834.0,6.72623340236
scarring,1,834.0,6.72623340236
adding,7,119.142857143,4.7803232533
seder,1,834.0,6.72623340236
confusion,5,166.8,5.11679548992
tiananmen,1,834.0,6.72623340236
aquarius,1,834.0,6.72623340236
weak,2,417.0,6.0330862218
however,115,7.25217391304,1.981301274
otherwise,5,166.8,5.11679548992
bojaxhiu,1,834.0,6.72623340236
southeast,44,18.9545454545,2.94204376844
hesse,1,834.0,6.72623340236
wear,1,834.0,6.72623340236
censorship,1,834.0,6.72623340236
news,27,30.8888888889,3.43039653635
rene,1,834.0,6.72623340236
twisters,1,834.0,6.72623340236
holds,12,69.5,4.24132675257
nunavut,3,278.0,5.62762111369
huckleberry,1,834.0,6.72623340236
faced,8,104.25,4.64679186068
protect,5,166.8,5.11679548992
rhythms,4,208.5,5.33993904124
ballantine,1,834.0,6.72623340236
meredith,1,834.0,6.72623340236
fault,1,834.0,6.72623340236
extracts,1,834.0,6.72623340236
dryden,2,417.0,6.0330862218
distinguished,10,83.4,4.42364830936
facet,1,834.0,6.72623340236
players,21,39.7142857143,3.68171096464
volleyer,1,834.0,6.72623340236
layered,4,208.5,5.33993904124
games,18,46.3333333333,3.83586164446
jstor,1,834.0,6.72623340236
hellenized,2,417.0,6.0330862218
27th,2,417.0,6.0330862218
mi5,1,834.0,6.72623340236
operating,13,64.1538461538,4.1612840449
serfdom,1,834.0,6.72623340236
compilations,1,834.0,6.72623340236
facey,1,834.0,6.72623340236
monograph,1,834.0,6.72623340236
exhibit,6,139.0,4.93447393313
rounders,1,834.0,6.72623340236
sullivan,1,834.0,6.72623340236
அவர,1,834.0,6.72623340236
objectivity,1,834.0,6.72623340236
epidemic,1,834.0,6.72623340236
visual,7,119.142857143,4.7803232533
karen,2,417.0,6.0330862218
viruses,5,166.8,5.11679548992
comprehension,1,834.0,6.72623340236
towels,1,834.0,6.72623340236
villains,1,834.0,6.72623340236
trust,3,278.0,5.62762111369
panel,1,834.0,6.72623340236
himalayan,2,417.0,6.0330862218
2200,1,834.0,6.72623340236
meowing,1,834.0,6.72623340236
beef,1,834.0,6.72623340236
cohorts,1,834.0,6.72623340236
roper,1,834.0,6.72623340236
alchemy,1,834.0,6.72623340236
lactic,1,834.0,6.72623340236
alistair,2,417.0,6.0330862218
submarine,1,834.0,6.72623340236
beer,3,278.0,5.62762111369
spread,29,28.7586206897,3.35893757237
beet,1,834.0,6.72623340236
diskettes,1,834.0,6.72623340236
dean,1,834.0,6.72623340236
expected,3,278.0,5.62762111369
